title,card-name,card-count,class,archetype,season,game-mode
Amaz’s ESL Legendary Series Week 7 Control Priest,Cabal Shadow Priest,1,Priest,Control,Season 10,Tournament
Amaz’s ESL Legendary Series Week 7 Control Priest,Circle of Healing,2,Priest,Control,Season 10,Tournament
Amaz’s ESL Legendary Series Week 7 Control Priest,Northshire Cleric,2,Priest,Control,Season 10,Tournament
Amaz’s ESL Legendary Series Week 7 Control Priest,Blingtron 3000,1,Priest,Control,Season 10,Tournament
Amaz’s ESL Legendary Series Week 7 Control Priest,Holy Nova,2,Priest,Control,Season 10,Tournament
Amaz’s ESL Legendary Series Week 7 Control Priest,Sylvanas Windrunner,1,Priest,Control,Season 10,Tournament
Amaz’s ESL Legendary Series Week 7 Control Priest,Ragnaros the Firelord,1,Priest,Control,Season 10,Tournament
Amaz’s ESL Legendary Series Week 7 Control Priest,Wild Pyromancer,1,Priest,Control,Season 10,Tournament
Amaz’s ESL Legendary Series Week 7 Control Priest,Auchenai Soulpriest,2,Priest,Control,Season 10,Tournament
Amaz’s ESL Legendary Series Week 7 Control Priest,Lightbomb,1,Priest,Control,Season 10,Tournament
Amaz’s ESL Legendary Series Week 7 Control Priest,Thoughtsteal,2,Priest,Control,Season 10,Tournament
Kripp’s Season 11 Greedy Control Priest,Shadow Madness,1,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Sneed's Old Shredder,1,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Holy Fire,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Auchenai Soulpriest,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Mind Control,2,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Light of the Naaru,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Sylvanas Windrunner,1,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Sludge Belcher,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Northshire Cleric,2,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Auchenai Soulpriest,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Power Word: Shield,2,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Circle of Healing,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Circle of Healing,2,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Loatheb,1,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Injured Blademaster,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Shadow Word: Pain,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Light of the Naaru,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Cabal Shadow Priest,2,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Holy Fire,1,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Cabal Shadow Priest,1,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Thoughtsteal,1,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Holy Nova,1,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Vol'jin,1,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Ysera,1,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Wild Pyromancer,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Dr. Boom,1,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Thoughtsteal,2,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Sylvanas Windrunner,1,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Power Word: Shield,2,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Holy Nova,1,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Northshire Cleric,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Wild Pyromancer,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Shadow Word: Death,2,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Shadow Word: Death,2,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Dark Cultist,2,Priest,Control,Season 11,Ladder
Kripp’s Season 11 Greedy Control Priest,Lightbomb,2,Priest,Control,Season 11,Ladder
Updated: Zetalot’s Season 11 Control Priest,Mind Control,1,Priest,Control,Season 11,Ladder
Frezzar’s Heroes of Cards 5 Control Paladin,Zombie Chow,2,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Aldor Peacekeeper,2,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Consecration,2,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Muster for Battle,2,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Piloted Shredder,2,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Big Game Hunter,1,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Auchenai Soulpriest,2,Priest,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Equality,1,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Loatheb,1,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Shielded Minibot,2,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Equality,1,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Coghammer,1,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Sludge Belcher,1,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Light of the Naaru,2,Priest,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Shielded Minibot,2,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Muster for Battle,2,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Sludge Belcher,1,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Knife Juggler,2,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Quartermaster,2,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Muster for Battle,2,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Shadow Word: Death,1,Priest,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Injured Blademaster,2,Priest,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Lay on Hands,1,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Dark Cultist,2,Priest,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Consecration,2,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Knife Juggler,2,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Stampeding Kodo,1,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Truesilver Champion,2,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Dark Cultist,2,Priest,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Northshire Cleric,2,Priest,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,The Black Knight,1,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Tirion Fordring,1,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Muster for Battle,2,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Loatheb,1,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Defender of Argus,1,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Power Word: Shield,2,Priest,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Sylvanas Windrunner,1,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Knife Juggler,2,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Quartermaster,1,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Circle of Healing,2,Priest,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Equality,2,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Shielded Minibot,2,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Harrison Jones,1,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Dr. Boom,1,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Knife Juggler,1,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Captain Greenskin,1,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Coghammer,1,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Ironbeak Owl,1,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Shielded Minibot,2,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Sludge Belcher,2,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Acolyte of Pain,1,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Shielded Minibot,2,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Quartermaster,2,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Shadow Word: Death,2,Priest,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Coghammer,1,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Lay on Hands,1,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Aldor Peacekeeper,2,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Truesilver Champion,2,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Tirion Fordring,1,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Loatheb,1,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Equality,2,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Vol'jin,1,Priest,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Zombie Chow,2,Priest,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Lay on Hands,1,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Harrison Jones,1,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Piloted Shredder,2,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Antique Healbot,1,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Lay on Hands,1,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Dr. Boom,1,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Ironbeak Owl,1,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Thoughtsteal,2,Priest,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Holy Fire,1,Priest,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Holy Nova,2,Priest,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,The Black Knight,1,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Thoughtsteal,2,Priest,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Equality,1,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Mind Control,1,Priest,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Light of the Naaru,2,Priest,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Wild Pyromancer,2,Priest,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Quartermaster,2,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Sludge Belcher,1,Priest,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Ironbeak Owl,1,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Big Game Hunter,1,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Quartermaster,1,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Aldor Peacekeeper,2,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Truesilver Champion,2,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Zombie Chow,1,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Sludge Belcher,2,Priest,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Consecration,2,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Guardian of Kings,1,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Piloted Shredder,2,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Dr. Boom,1,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Piloted Shredder,2,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Kel'Thuzad,1,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Lay on Hands,1,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Holy Fire,1,Priest,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Cabal Shadow Priest,2,Priest,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Northshire Cleric,2,Priest,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Dr. Boom,1,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Kel'Thuzad,1,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Cabal Shadow Priest,2,Priest,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Truesilver Champion,2,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Dr. Boom,1,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Piloted Shredder,2,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Sylvanas Windrunner,1,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Holy Nova,2,Priest,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Ironbeak Owl,1,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Wild Pyromancer,2,Priest,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Coghammer,1,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Tirion Fordring,1,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Vol'jin,1,Priest,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Ironbeak Owl,1,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Muster for Battle,2,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Mind Control,1,Priest,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Sylvanas Windrunner,1,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Antique Healbot,1,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Sylvanas Windrunner,1,Priest,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Big Game Hunter,1,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Truesilver Champion,2,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Big Game Hunter,1,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Consecration,2,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Harrison Jones,1,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Sludge Belcher,1,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Spellbreaker,1,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Consecration,2,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Big Game Hunter,1,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Tirion Fordring,1,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Aldor Peacekeeper,2,Paladin,Control,Season 11,Tournament
Blackout’s Heroes of Cards 5 Control Priest,Circle of Healing,2,Priest,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Aldor Peacekeeper,2,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Harrison Jones,1,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Piloted Sky Golem,2,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Antique Healbot,1,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Zombie Chow,2,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Lay on Hands,1,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Sylvanas Windrunner,1,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Big Game Hunter,1,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Sylvanas Windrunner,1,Priest,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Truesilver Champion,2,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Dr. Boom,1,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Knife Juggler,2,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Equality,1,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Aldor Peacekeeper,2,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Auchenai Soulpriest,2,Priest,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Sylvanas Windrunner,1,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Muster for Battle,2,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Sludge Belcher,2,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Tirion Fordring,1,Paladin,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Power Word: Shield,2,Priest,Control,Season 11,Tournament
Darkwonyx’s ESL Grand Final Control Priest,Injured Blademaster,2,Priest,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Consecration,2,Paladin,Control,Season 11,Tournament
Xixo’s Pinnacle 3 Control Paladin,Piloted Shredder,2,Paladin,Control,Season 11,Tournament
Kolento’s Heroes of Cards 5 Control Paladin,Tirion Fordring,1,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Sludge Belcher,2,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Acolyte of Pain,1,Paladin,Control,Season 11,Tournament
Ek0p’s Pinnacle 3 Control Paladin,Zombie Chow,2,Paladin,Control,Season 11,Tournament
Faramir’s Pinnacle 3 Control Paladin,Knife Juggler,2,Paladin,Control,Season 11,Tournament
Frezzar’s Heroes of Cards 5 Control Paladin,Defender of Argus,1,Paladin,Control,Season 11,Tournament
Lifecoach’s Heroes of Cards 5 Control Paladin,Quartermaster,2,Paladin,Control,Season 11,Tournament
